first,dist,last,hits
ala,1,sama,1541
ala,1,weka,1509
ala,1,awen,1460
ala,1,kin,1417
ala,1,ike,1395
ala,1,pilin,1380
ala,1,sina,1351
ala,1,jan,1319
ala,1,o,1317
ala,1,musi,1316
ala,1,sitelen,1267
ala,1,ante,1256
ala,1,ona,1232
ala,1,ma,1154
ala,1,tomo,1079
ala,1,moli,940
ala,1,mute,899
ala,1,pakala,885
ala,1,ilo,884
ala,1,pini,855
ala,1,wan,842
ala,1,suli,694
ala,1,nasin,691
ala,1,lawa,674
ala,1,alasa,647
ala,1,tenpo,563
ala,1,en,561
ala,1,ijo,559
ala,1,kalama,541
ala,1,poka,491
ala,1,utala,447
ala,1,olin,437
ala,1,lipu,422
ala,1,nasa,409
ala,1,wawa,408
ala,1,lanpan,404
ala,1,mu,398
ala,1,lili,398
ala,1,sin,394
ala,1,kulupu,392
ala,1,ale,371
ala,1,esun,370
ala,1,open,366
ala,1,soweli,349
ala,1,unpa,346
ala,1,luka,335
ala,1,seme,324
ala,1,telo,320
ala,1,insa,315
ala,1,poki,306
ala,1,suwi,272
ala,1,len,263
ala,1,tu,263
ala,1,nanpa,248
ala,1,pu,229
ala,1,anpa,225
ala,1,sewi,219
ala,1,kon,204
ala,1,seli,188
ala,1,mama,179
ala,1,waso,170
ala,1,oko,161
ala,1,mani,154
ala,1,kili,152
ala,1,supa,138
ala,1,kiwen,136
ala,1,lete,125
ala,1,uta,125
ala,1,monsuta,122
ala,1,jaki,121
ala,1,sike,120
ala,1,kala,118
ala,1,kule,111
ala,1,kasi,111
ala,1,suno,108
ala,1,tonsi,105
ala,1,meli,102
ala,1,sijelo,99
ala,1,kipisi,97
ala,1,linja,91
ala,1,kijetesantakalu,88
ala,1,ali,88
ala,1,mije,88
ala,1,pimeja,87
ala,1,akesi,82
ala,1,pipi,81
ala,1,i,80
ala,1,noka,79
ala,1,ko,75
ala,1,loje,75
ala,1,lu,75
ala,1,xd,74
ala,1,pake,72
ala,1,laso,65
ala,1,pan,62
ala,1,mun,59
ala,1,ku,58
ala,1,x,56
ala,1,sa,54
ala,1,ki,54
ala,1,lupa,51
ala,1,walo,50
ala,1,selo,48
ala,1,sinpin,48
ala,1,palisa,48
ala,1,j,48
ala,1,to,47
ala,1,alu,46
ala,1,ta,46
ala,1,isipin,46
ala,1,kapilu,46
ala,1,or,44
ala,1,kokosila,44
ala,1,nena,42
ala,1,inli,41
ala,2,e,32056
ala,2,ni,17629
ala,2,toki,14729
ala,2,mi,12043
ala,2,ona,6890
ala,2,nimi,6876
ala,2,lon,6046
ala,2,pona,4803
ala,2,sona,4600
ala,2,jan,4567
ala,2,tawa,4329
ala,2,tenpo,3940
ala,2,sina,3630
ala,2,nasin,3368
ala,2,ijo,2954
ala,2,seme,2859
ala,2,sitelen,2840
ala,2,a,2665
ala,2,tan,2410
ala,2,ilo,2378
ala,2,ma,2290
ala,2,ken,2228
ala,2,li,2031
ala,2,tomo,1930
ala,2,wile,1892
ala,2,kama,1816
ala,2,musi,1795
ala,2,pali,1791
ala,2,kepeken,1737
ala,2,ala,1692
ala,2,ike,1585
ala,2,pilin,1446
ala,2,pana,1413
ala,2,kon,1407
ala,2,lipu,1182
ala,2,moku,1131
ala,2,lukin,1079
ala,2,telo,1012
ala,2,mani,999
ala,2,soweli,975
ala,2,la,940
ala,2,kulupu,911
ala,2,kalama,875
ala,2,jo,799
ala,2,o,741
ala,2,ante,733
ala,2,lawa,701
ala,2,pi,680
ala,2,ale,676
ala,2,mute,607
ala,2,lape,592
ala,2,wawa,575
ala,2,uta,551
ala,2,kute,479
ala,2,weka,472
ala,2,awen,461
ala,2,nanpa,437
ala,2,pakala,417
ala,2,insa,416
ala,2,sama,385
ala,2,len,369
ala,2,suli,360
ala,2,inli,345
ala,2,poki,326
ala,2,kili,317
ala,2,luka,315
ala,2,sin,310
ala,2,poka,305
ala,2,wan,303
ala,2,tu,301
ala,2,sijelo,300
ala,2,kasi,286
ala,2,sewi,282
ala,2,nasa,267
ala,2,olin,265
ala,2,linja,259
ala,2,suno,241
ala,2,pini,232
ala,2,moli,226
ala,2,utala,222
ala,2,kala,208
ala,2,mu,201
ala,2,pipi,183
ala,2,kule,177
ala,2,pu,171
ala,2,waso,171
ala,2,meli,170
ala,2,sike,164
ala,2,mije,162
ala,2,ko,161
ala,2,pan,160
ala,2,supa,155
ala,2,jaki,144
ala,2,mama,144
ala,2,kiwen,141
ala,2,palisa,139
ala,2,unpa,139
ala,2,suwi,118
ala,2,lili,116
ala,2,seli,111
ala,2,selo,104
ala,2,kijetesantakalu,103
ala,2,lupa,103
ala,2,noka,101
ala,2,oko,97
ala,2,open,95
ala,2,nena,94
ala,2,sinpin,94
ala,2,soko,90
ala,2,akesi,83
ala,2,mun,78
ala,2,lete,77
ala,2,ali,75
ala,2,ku,71
ala,2,misikeke,63
ala,2,monsuta,57
ala,2,siko,53
ala,2,namako,51
ala,2,leko,47
ala,2,taso,47
ala,2,esun,45
ala,2,alasa,43
ala,2,pimeja,43
ala,3,ni,10143
ala,3,e,8144
ala,3,toki,4830
ala,3,pona,4656
ala,3,sina,4455
ala,3,pi,4243
ala,3,li,2963
ala,3,ona,2559
ala,3,mi,2196
ala,3,a,2005
ala,3,ala,1993
ala,3,tawa,1892
ala,3,lon,1801
ala,3,nimi,1653
ala,3,sona,1490
ala,3,sitelen,1443
ala,3,la,1423
ala,3,mute,1388
ala,3,ken,973
ala,3,ijo,962
ala,3,musi,717
ala,3,jan,702
ala,3,ante,695
ala,3,pilin,624
ala,3,wile,613
ala,3,tenpo,613
ala,3,tan,593
ala,3,lipu,561
ala,3,ale,520
ala,3,kama,499
ala,3,inli,467
ala,3,ilo,433
ala,3,tomo,429
ala,3,kepeken,410
ala,3,kalama,376
ala,3,nasin,370
ala,3,taso,355
ala,3,lukin,337
ala,3,sin,334
ala,3,moku,333
ala,3,ike,332
ala,3,pali,278
ala,3,kon,268
ala,3,ma,227
ala,3,lili,225
ala,3,soko,217
ala,3,suli,204
ala,3,pipi,196
ala,3,pana,182
ala,3,o,178
ala,3,mani,173
ala,3,telo,172
ala,3,soweli,166
ala,3,uta,164
ala,3,kili,155
ala,3,tu,152
ala,3,nasa,148
ala,3,pini,140
ala,3,suno,138
ala,3,poka,136
ala,3,epelanto,130
ala,3,nanpa,117
ala,3,jo,112
ala,3,weka,103
ala,3,kute,101
ala,3,wan,93
ala,3,nijon,88
ala,3,pimeja,84
ala,3,moli,84
ala,3,olin,81
ala,3,kulupu,78
ala,3,awen,71
ala,3,insa,71
ala,3,wawa,68
ala,3,kala,66
ala,3,kin,63
ala,3,lape,60
ala,3,kanse,55
ala,3,epanja,54
ala,3,pakala,54
ala,3,lawa,54
ala,3,pan,53
ala,3,anu,53
ala,3,manka,50
ala,3,anpa,49
ala,3,pu,49
ala,3,mun,47
ala,3,len,46
ala,3,losi,46
ala,3,sama,45
ala,3,ku,40
ala,4,ni,1898
ala,4,toki,1662
ala,4,pona,1442
ala,4,e,1340
ala,4,mi,966
ala,4,ala,738
ala,4,a,438
ala,4,tenpo,406
ala,4,pi,352
ala,4,sina,319
ala,4,ken,298
ala,4,tawa,285
ala,4,ona,262
ala,4,sitelen,243
ala,4,nimi,241
ala,4,musi,229
ala,4,la,227
ala,4,lon,219
ala,4,ike,175
ala,4,inli,171
ala,4,jan,157
ala,4,seme,107
ala,4,li,96
ala,4,sona,93
ala,4,ijo,88
ala,4,kama,78
ala,4,wan,70
ala,4,alasa,57
ala,4,nasa,56
ala,4,wile,50
ala,4,kepeken,48
ala,4,mute,46
ala,4,ante,45
ala,4,lipu,43
ala,4,awen,41
ala,5,pona,370
ala,5,toki,152
ala,5,ni,141
ala,5,ala,137
ala,5,la,132
ala,5,a,117
ala,5,e,114
ala,5,sina,113
ala,5,pini,70
ala,5,mi,67
ala,5,pi,50
ala,5,lon,48
ala,5,kama,46
ala,5,li,44
ala,5,tenpo,44
ala,5,ante,40
alan,-1,ma,154
alan,-1,jan,43
alan,1,li,60
alapama,-1,ma,50
alapi,-3,sona,44
alapi,-2,e,77
alapi,-1,toki,247
alapi,-1,sitelen,117
alapi,1,li,91
alasa,-5,lape,52
alasa,-4,tenpo,290
alasa,-4,ala,57
alasa,-4,la,50
alasa,-3,la,764
alasa,-3,ni,329
alasa,-3,mi,315
alasa,-3,pini,132
alasa,-3,ona,113
alasa,-3,ken,98
alasa,-3,kama,74
alasa,-3,mute,66
alasa,-3,li,62
alasa,-3,sina,61
alasa,-3,a,48
alasa,-3,lon,43
alasa,-2,mi,2103
alasa,-2,la,1724
alasa,-2,ona,716
alasa,-2,jan,540
alasa,-2,sina,485
alasa,-2,li,407
alasa,-2,ken,336
alasa,-2,taso,276
alasa,-2,ni,198
alasa,-2,a,143
alasa,-2,soweli,115
alasa,-2,alasa,102
alasa,-2,mute,102
alasa,-2,ilo,77
alasa,-2,akesi,70
alasa,-2,wile,69
alasa,-2,e,66
alasa,-2,kepeken,58
alasa,-2,lili,53
alasa,-2,ante,53
alasa,-2,ale,52
alasa,-2,pona,50
alasa,-2,o,49
alasa,-2,n,49
alasa,-2,kin,44
alasa,-2,suli,43
alasa,-2,ala,43
alasa,-2,tu,41
alasa,-2,sona,40
alasa,-1,mi,7017
alasa,-1,li,3561
alasa,-1,o,2395
alasa,-1,ken,1065
alasa,-1,sina,926
alasa,-1,wile,910
alasa,-1,pi,666
alasa,-1,ala,647
alasa,-1,jan,437
alasa,-1,soweli,397
alasa,-1,e,365
alasa,-1,ilo,341
alasa,-1,tawa,243
alasa,-1,awen,230
alasa,-1,kama,146
alasa,-1,la,138
alasa,-1,nimi,138
alasa,-1,lukin,134
alasa,-1,pini,114
alasa,-1,tan,100
alasa,-1,lon,88
alasa,-1,sona,78
alasa,-1,toki,69
alasa,-1,alasa,67
alasa,-1,tenpo,66
alasa,-1,taso,65
alasa,-1,kala,59
alasa,-1,akesi,55
alasa,-1,nasin,52
alasa,-1,palisa,50
alasa,-1,ijo,45
alasa,-1,open,40
alasa,1,e,8044
alasa,1,sona,1210
alasa,1,toki,780
alasa,1,li,778
alasa,1,ala,714
alasa,1,pona,572
alasa,1,ni,445
alasa,1,pali,439
alasa,1,kama,413
alasa,1,pi,390
alasa,1,lon,380
alasa,1,kepeken,316
alasa,1,kala,256
alasa,1,lukin,249
alasa,1,tawa,216
alasa,1,pana,211
alasa,1,la,210
alasa,1,mi,193
alasa,1,lape,173
alasa,1,ante,163
alasa,1,moku,160
alasa,1,sin,160
alasa,1,sitelen,145
alasa,1,weka,145
alasa,1,a,140
alasa,1,wawa,123
alasa,1,mute,111
alasa,1,musi,103
alasa,1,suli,102
alasa,1,ale,101
alasa,1,ona,96
alasa,1,moli,91
alasa,1,awen,91
alasa,1,sina,87
alasa,1,lili,85
alasa,1,pini,85
alasa,1,nanpa,82
alasa,1,taso,81
alasa,1,ike,71
alasa,1,alasa,67
alasa,1,sama,65
alasa,1,o,65
alasa,1,linja,65
alasa,1,tan,63
alasa,1,nasin,61
alasa,1,nimi,60
alasa,1,jan,57
alasa,1,open,55
alasa,1,ken,54
alasa,1,ma,54
alasa,1,olin,50
alasa,1,jo,50
alasa,1,esun,50
alasa,1,insa,47
alasa,1,pakala,46
alasa,1,anu,43
alasa,1,en,43
alasa,1,kalama,42
alasa,1,lawa,42
alasa,1,kute,41
alasa,1,kiwen,41
alasa,2,e,2294
alasa,2,sona,948
alasa,2,ona,528
alasa,2,ni,519
alasa,2,jan,450
alasa,2,nimi,393
alasa,2,nasin,353
alasa,2,ijo,338
alasa,2,sitelen,324
alasa,2,ilo,304
alasa,2,pona,286
alasa,2,soweli,241
alasa,2,kala,232
alasa,2,lipu,222
alasa,2,sina,213
alasa,2,moku,202
alasa,2,li,201
alasa,2,toki,198
alasa,2,mi,188
alasa,2,kili,119
alasa,2,ma,113
alasa,2,tomo,112
alasa,2,tenpo,105
alasa,2,alasa,102
alasa,2,kon,100
alasa,2,lon,89
alasa,2,pali,88
alasa,2,kulupu,86
alasa,2,kama,85
alasa,2,kalama,72
alasa,2,ken,70
alasa,2,waso,70
alasa,2,kiwen,65
alasa,2,wile,64
alasa,2,pipi,64
alasa,2,pakala,63
alasa,2,suno,59
alasa,2,musi,58
alasa,2,pilin,58
alasa,2,poki,56
alasa,2,pi,53
alasa,2,len,52
alasa,2,anpa,51
alasa,2,mani,48
alasa,2,kasi,47
alasa,2,tawa,46
alasa,2,tan,46
alasa,2,telo,44
alasa,2,akesi,42
alasa,2,lukin,41
alasa,3,ni,310
alasa,3,pi,290
alasa,3,e,244
alasa,3,lon,181
alasa,3,pona,128
alasa,3,toki,105
alasa,3,kule,58
alasa,3,sona,50
alasa,3,ante,45
alasa,3,ona,43
alasa,3,tawa,43
alasa,4,toki,113
alasa,4,pona,43
ale,-5,ale,927
ale,-5,sina,248
ale,-5,luka,151
ale,-5,tenpo,89
ale,-5,mi,73
ale,-5,kalama,54
ale,-5,jo,45
ale,-5,ni,43
ale,-5,p,40
ale,-4,ale,1194
ale,-4,o,690
ale,-4,li,510
ale,-4,mi,351
ale,-4,wile,249
ale,-4,e,223
ale,-4,luka,181
ale,-4,tenpo,150
ale,-4,sona,137
ale,-4,olin,111
ale,-4,pona,109
ale,-4,kama,107
ale,-4,ken,102
ale,-4,suno,98
ale,-4,wan,73
ale,-4,toki,70
ale,-4,suli,54
ale,-4,ona,43
ale,-4,ni,40
ale,-4,tawa,40
ale,-4,a,40
ale,-3,ale,1772
ale,-3,pona,1672
ale,-3,toki,1632
ale,-3,li,1212
ale,-3,ni,991
ale,-3,o,835
ale,-3,mi,684
ale,-3,sona,648
ale,-3,luka,608
ale,-3,ala,520
ale,-3,lon,461
ale,-3,lukin,418
ale,-3,ken,394
ale,-3,tenpo,260
ale,-3,olin,234
ale,-3,awen,216
ale,-3,ona,170
ale,-3,kama,167
ale,-3,e,164
ale,-3,ike,148
ale,-3,sina,145
ale,-3,mute,131
ale,-3,a,115
ale,-3,pana,112
ale,-3,lape,92
ale,-3,jo,87
ale,-3,pi,81
ale,-3,tu,79
ale,-3,pali,77
ale,-3,lipu,72
ale,-3,jan,72
ale,-3,sama,67
ale,-3,moli,64
ale,-3,akesi,62
ale,-3,taso,54
ale,-3,nanpa,48
ale,-3,suno,48
ale,-3,lawa,48
ale,-3,wan,48
ale,-3,ante,42
ale,-3,moku,42
ale,-3,wile,42
ale,-2,e,6557
ale,-2,lon,4917
ale,-2,pi,3857
ale,-2,tawa,3804
ale,-2,la,3304
ale,-2,ale,2750
ale,-2,toki,2074
ale,-2,pona,1713
ale,-2,li,1605
ale,-2,tenpo,1478
ale,-2,jan,1158
ale,-2,ni,967
ale,-2,a,866
ale,-2,mi,804
ale,-2,luka,762
ale,-2,taso,760
ale,-2,ala,676
ale,-2,tu,656
ale,-2,tonsi,539
ale,-2,sona,534
ale,-2,pali,414
ale,-2,nimi,325
ale,-2,sina,263
ale,-2,lukin,253
ale,-2,o,222
ale,-2,kepeken,194
ale,-2,ante,184
ale,-2,ona,181
ale,-2,sitelen,179
ale,-2,moku,175
ale,-2,kama,175
ale,-2,jo,151
ale,-2,pana,150
ale,-2,tan,147
ale,-2,lawa,142
ale,-2,pakala,139
ale,-2,mute,139
ale,-2,sama,124
ale,-2,kalama,113
ale,-2,olin,104
ale,-2,ike,96
ale,-2,wan,93
ale,-2,en,93
ale,-2,weka,84
ale,-2,ijo,74
ale,-2,nanpa,67
ale,-2,ken,66
ale,-2,wile,56
ale,-2,moli,54
ale,-2,suno,54
ale,-2,kute,49
ale,-2,kijetesantakalu,46
ale,-2,pini,45
ale,-2,seme,44
ale,-2,mu,43
ale,-2,kulupu,43
ale,-2,open,41
ale,-2,awen,40
ale,-1,jan,16618
ale,-1,tenpo,8293
ale,-1,sina,6483
ale,-1,e,4674
ale,-1,ale,3945
ale,-1,mi,3700
ale,-1,la,3271
ale,-1,nimi,2942
ale,-1,toki,2863
ale,-1,ma,2808
ale,-1,tawa,2632
ale,-1,ijo,2585
ale,-1,ni,1706
ale,-1,pona,1667
ale,-1,lon,1495
ale,-1,ona,1394
ale,-1,li,1334
ale,-1,suno,1223
ale,-1,sona,1176
ale,-1,ante,966
ale,-1,wan,929
ale,-1,tu,863
ale,-1,a,855
ale,-1,mute,766
ale,-1,nasin,765
ale,-1,taso,717
ale,-1,pi,709
ale,-1,sin,701
ale,-1,sitelen,697
ale,-1,kulupu,686
ale,-1,soweli,676
ale,-1,ken,600
ale,-1,pali,531
ale,-1,luka,508
ale,-1,nanpa,470
ale,-1,wawa,424
ale,-1,musi,420
ale,-1,lipu,403
ale,-1,tomo,388
ale,-1,ilo,376
ale,-1,ike,376
ale,-1,ala,371
ale,-1,lawa,359
ale,-1,lili,331
ale,-1,wile,325
ale,-1,kule,312
ale,-1,kalama,302
ale,-1,pimeja,296
ale,-1,suli,290
ale,-1,poka,286
ale,-1,tan,285
ale,-1,sama,273
ale,-1,kon,272
ale,-1,kama,261
ale,-1,pilin,255
ale,-1,moku,242
ale,-1,mun,241
ale,-1,pini,240
ale,-1,p,225
ale,-1,mani,223
ale,-1,sewi,216
ale,-1,pakala,213
ale,-1,sike,213
ale,-1,waso,203
ale,-1,sijelo,183
ale,-1,kasi,181
ale,-1,en,178
ale,-1,suwi,173
ale,-1,olin,159
ale,-1,akesi,153
ale,-1,pu,151
ale,-1,mu,145
ale,-1,o,140
ale,-1,lukin,138
ale,-1,pipi,135
ale,-1,weka,134
ale,-1,telo,133
ale,-1,len,132
ale,-1,mama,127
ale,-1,esun,126
ale,-1,utala,125
ale,-1,jo,124
ale,-1,kili,124
ale,-1,poki,118
ale,-1,ali,114
ale,-1,nasa,111
ale,-1,kala,109
ale,-1,kepeken,102
ale,-1,kijetesantakalu,102
ale,-1,alasa,101
ale,-1,lape,98
ale,-1,unpa,96
ale,-1,pana,96
ale,-1,insa,95
ale,-1,meli,93
ale,-1,mije,92
ale,-1,moli,92
ale,-1,tonsi,89
ale,-1,kute,82
ale,-1,ku,76
ale,-1,pan,71
ale,-1,linja,71
ale,-1,sinpin,70
ale,-1,walo,68
ale,-1,jaki,66
ale,-1,uta,66
ale,-1,noka,65
ale,-1,ko,64
ale,-1,kiwen,63
ale,-1,anu,61
ale,-1,open,60
ale,-1,awen,53
ale,-1,lan,53
ale,-1,tempo,51
ale,-1,seli,51
ale,-1,soko,50
ale,-1,n,50
ale,-1,kipisi,49
ale,-1,selo,48
ale,-1,lupa,48
ale,-1,nena,47
ale,-1,loje,46
ale,-1,anpa,45
ale,-1,supa,44
ale,-1,nimisin,42
ale,-1,monsuta,42
ale,1,li,36971
ale,1,o,10414
ale,1,la,7850
ale,1,pi,4564
ale,1,ale,3945
ale,1,mute,2408
ale,1,lon,2092
ale,1,ala,1999
ale,1,mi,1815
ale,1,a,1770
ale,1,ni,1482
ale,1,e,1000
ale,1,sina,942
ale,1,tawa,835
ale,1,pona,756
ale,1,ona,677
ale,1,tan,633
ale,1,anu,545
ale,1,kepeken,540
ale,1,ante,539
ale,1,en,460
ale,1,luka,448
ale,1,tu,407
ale,1,taso,370
ale,1,ali,334
ale,1,jan,287
ale,1,pilin,239
ale,1,toki,222
ale,1,ken,209
ale,1,kin,195
ale,1,wile,195
ale,1,wan,194
ale,1,ma,183
ale,1,sama,153
ale,1,sa,124
ale,1,kulupu,120
ale,1,sin,108
ale,1,sewi,104
ale,1,sona,104
ale,1,tenpo,101
ale,1,nimi,97
ale,1,suli,74
ale,1,anpa,73
ale,1,kama,71
ale,1,nanpa,66
ale,1,pali,65
ale,1,ijo,64
ale,1,poka,64
ale,1,ike,62
ale,1,lili,57
ale,1,lipu,53
ale,1,weka,52
ale,1,pini,49
ale,1,jo,46
ale,1,musi,46
ale,1,seme,44
ale,1,nasa,41
ale,2,pona,13017
ale,2,toki,4634
ale,2,mi,3146
ale,2,ken,2850
ale,2,ale,2750
ale,2,li,2535
ale,2,kama,2390
ale,2,mute,1952
ale,2,lon,1684
ale,2,pilin,1478
ale,2,wile,1268
ale,2,seme,1259
ale,2,sona,1216
ale,2,jan,1095
ale,2,sina,988
ale,2,tenpo,895
ale,2,jo,856
ale,2,ni,856
ale,2,ma,826
ale,2,tawa,813
ale,2,luka,797
ale,2,ante,745
ale,2,awen,733
ale,2,pali,680
ale,2,ike,678
ale,2,ona,576
ale,2,sama,516
ale,2,tu,509
ale,2,la,506
ale,2,weka,483
ale,2,musi,449
ale,2,mu,415
ale,2,nasa,408
ale,2,lukin,401
ale,2,nimi,389
ale,2,ijo,381
ale,2,kulupu,359
ale,2,pana,356
ale,2,o,354
ale,2,a,347
ale,2,kepeken,342
ale,2,wan,330
ale,2,lape,302
ale,2,ilo,300
ale,2,sitelen,291
ale,2,suwi,276
ale,2,pakala,276
ale,2,nasin,272
ale,2,tomo,266
ale,2,moku,243
ale,2,moli,241
ale,2,pini,232
ale,2,tan,222
ale,2,soweli,194
ale,2,olin,193
ale,2,suli,186
ale,2,kute,169
ale,2,kalama,148
ale,2,lipu,131
ale,2,ala,124
ale,2,pimeja,122
ale,2,nanpa,115
ale,2,lili,109
ale,2,wawa,107
ale,2,sike,93
ale,2,open,91
ale,2,e,75
ale,2,utala,72
ale,2,sin,68
ale,2,ko,65
ale,2,jaki,64
ale,2,seli,62
ale,2,walo,55
ale,2,kule,55
ale,2,taso,55
ale,2,tonsi,54
ale,2,kulijo,53
ale,2,monsuta,53
ale,2,kijetesantakalu,52
ale,2,alasa,52
ale,2,sewi,51
ale,2,laso,50
ale,2,suno,50
ale,2,epiku,50
ale,2,anpa,50
ale,2,pi,49
ale,2,poki,47
ale,2,poka,43
ale,2,lete,41
ale,3,e,3537
ale,3,pona,3536
ale,3,mute,1959
ale,3,ale,1772
ale,3,ala,1367
ale,3,a,1242
ale,3,li,1233
ale,3,luka,973
ale,3,tawa,923
ale,3,seme,825
ale,3,lon,761
ale,3,sona,517
ale,3,ni,432
ale,3,toki,419
ale,3,kama,414
ale,3,ken,376
ale,3,wile,374
ale,3,tu,307
ale,3,lukin,278
ale,3,pilin,257
ale,3,mi,231
ale,3,kepeken,221
ale,3,moku,217
ale,3,tan,217
ale,3,pali,178
ale,3,anu,163
ale,3,ma,162
ale,3,suno,124
ale,3,pana,117
ale,3,jo,99
ale,3,sina,89
ale,3,ante,89
ale,3,wan,81
ale,3,la,80
ale,3,awen,67
ale,3,ike,62
ale,3,tenpo,58
ale,3,kulupu,56
ale,3,tomo,55
ale,3,lape,55
ale,3,taso,49
ale,3,weka,48
ale,3,mu,41
ale,3,o,40
ale,4,ale,1194
ale,4,mute,1113
ale,4,e,1050
ale,4,luka,948
ale,4,seme,515
ale,4,ni,497
ale,4,mi,447
ale,4,li,365
ale,4,a,321
ale,4,la,283
ale,4,tu,255
ale,4,sina,234
ale,4,pona,231
ale,4,sona,205
ale,4,ala,190
ale,4,toki,187
ale,4,lon,124
ale,4,tawa,110
ale,4,wile,73
ale,4,ike,71
ale,4,tenpo,66
ale,4,ken,52
ale,4,wan,44
ale,5,ale,927
ale,5,luka,776
ale,5,mute,499
ale,5,tu,274
ale,5,o,249
ale,5,e,197
ale,5,mi,100
ale,5,ijo,99
ale,5,a,98
ale,5,toki,47
ale,5,kepeken,43
aleko,-1,jan,44
alente,1,li,42
alesa,1,o,70
alesa,1,li,44
ali,-5,ali,259
ali,-5,ona,50
ali,-4,ali,322
ali,-4,li,111
ali,-3,ali,405
ali,-3,pona,210
ali,-3,sona,96
ali,-3,awen,58
ali,-3,ni,46
ali,-3,toki,45
ali,-2,e,593
ali,-2,tawa,592
ali,-2,ali,514
ali,-2,lon,449
ali,-2,pi,427
ali,-2,la,323
ali,-2,toki,242
ali,-2,tenpo,131
ali,-2,li,120
ali,-2,ni,105
ali,-2,pali,92
ali,-2,taso,92
ali,-2,sona,90
ali,-2,ala,75
ali,-2,mi,55
ali,-2,pona,42
ali,-2,jan,41
ali,-2,jo,40
ali,-1,jan,3245
ali,-1,tenpo,1189
ali,-1,e,821
ali,-1,sina,750
ali,-1,ali,687
ali,-1,ma,595
ali,-1,nimi,543
ali,-1,mi,524
ali,-1,toki,474
ali,-1,ale,334
ali,-1,la,327
ali,-1,ijo,300
ali,-1,pona,285
ali,-1,li,267
ali,-1,ni,241
ali,-1,sona,233
ali,-1,tawa,199
ali,-1,lon,198
ali,-1,suno,180
ali,-1,pi,175
ali,-1,ona,166
ali,-1,ante,139
ali,-1,mute,127
ali,-1,nasin,116
ali,-1,soweli,114
ali,-1,sitelen,100
ali,-1,sin,96
ali,-1,lili,91
ali,-1,ala,88
ali,-1,kulupu,86
ali,-1,wan,85
ali,-1,pali,75
ali,-1,ike,75
ali,-1,taso,74
ali,-1,nanpa,68
ali,-1,ken,62
ali,-1,tan,60
ali,-1,tu,58
ali,-1,kama,57
ali,-1,sewi,55
ali,-1,tomo,55
ali,-1,lawa,54
ali,-1,moku,53
ali,-1,lipu,50
ali,-1,en,48
ali,-1,musi,47
ali,-1,pimeja,47
ali,-1,wawa,46
ali,-1,suli,46
ali,-1,sama,45
ali,-1,suwi,44
ali,-1,mani,43
ali,-1,pakala,41
ali,-1,a,41
ali,-1,waso,41
ali,-1,sike,40
ali,1,li,5207
ali,1,la,1218
ali,1,o,1088
ali,1,ali,687
ali,1,pi,684
ali,1,ala,356
ali,1,lon,285
ali,1,mi,261
ali,1,a,215
ali,1,ni,198
ali,1,e,186
ali,1,tawa,146
ali,1,mute,128
ali,1,ale,114
ali,1,en,105
ali,1,pona,104
ali,1,sina,104
ali,1,anu,98
ali,1,tan,94
ali,1,kepeken,82
ali,1,ona,64
ali,1,jan,62
ali,1,toki,56
ali,1,taso,56
ali,1,ante,53
ali,1,wan,48
ali,1,tu,47
ali,1,kin,46
ali,2,pona,1224
ali,2,toki,719
ali,2,ali,514
ali,2,mi,381
ali,2,kama,337
ali,2,ken,329
ali,2,lon,275
ali,2,wile,244
ali,2,jo,233
ali,2,li,230
ali,2,jan,207
ali,2,pilin,198
ali,2,sona,141
ali,2,ike,134
ali,2,pali,119
ali,2,sina,115
ali,2,ona,91
ali,2,sama,83
ali,2,moli,75
ali,2,tawa,70
ali,2,ante,67
ali,2,ma,67
ali,2,awen,64
ali,2,nasa,62
ali,2,kepeken,50
ali,2,weka,50
ali,2,ala,46
ali,2,lukin,46
ali,2,seme,46
ali,2,pakala,45
ali,2,kulupu,45
ali,2,lili,44
ali,2,lape,42
ali,3,e,487
ali,3,ali,405
ali,3,pona,214
ali,3,li,131
ali,3,seme,88
ali,3,tawa,80
ali,3,lon,72
ali,3,mute,63
ali,3,ala,47
ali,3,pali,43
ali,4,ali,322
ali,4,mi,56
ali,4,ken,46
ali,4,ni,42
ali,4,li,41
ali,5,ali,259
alice,-1,jan,40
alin,-1,jan,69
alisa,-1,jan,129
alise,-1,jan,358
alise,1,o,175
alise,1,li,92
alonola,-1,jan,139
alont,-2,tawa,42
alont,-1,jan,282
alont,1,li,144
alont,1,en,55
also,1,mi,75
also,1,o,63
also,1,toki,60
also,1,jan,54
alu,-2,e,41
alu,-1,nimi,187
alu,-1,mi,87
alu,-1,pona,60
alu,-1,ala,46
alu,-1,ni,42
alu,1,li,212
alu,1,mi,193
alu,1,tenpo,165
alu,1,sina,142
alu,1,ni,48
alu,1,lon,45
alu,1,seme,43
alu,1,toki,41
alu,2,ni,57
alu,2,wile,48
amanka,-2,e,62
amanka,-2,pi,45
amanka,-1,musi,284
amanka,1,li,62
amason,-1,esun,74
amason,1,li,51
amelika,-2,pi,78
amelika,-2,lon,74
amelika,-1,ma,364
amelika,1,li,56
amewika,-2,pi,41
amewika,-1,ma,160
amewika,1,li,40
amikumu,-1,ilo,45
amo,-1,te,56
an,-2,li,55
an,-1,lon,77
an,-1,jan,45
an,1,li,49
an,1,tenpo,46
